train losses      0:	0.5384	0.5701	0.3403	0.3285	0.7069	0.7461	0.4604	0.4654	 1.585	 1.599	 1.478	 1.473	
val losses        0:	  1.38	 0.632	0.3256	  3.19	   1.8	0.9661	0.9295	0.7544	 1.534	  2.41	 2.796	 1.265	 | 1.499 mean
                     	 2.877	 1.965	0.8392	 3.893	 3.458	 2.544	  1.88	 1.633	   4.2	 5.632	 5.225	 2.872	 | 3.88 quantile
                      	   6.1	 6.488	 2.259	 4.968	 6.619	 6.631	 3.306	 2.915	 8.443	 9.124	 7.464	 4.493	 | 9.124 max

train losses      2:	0.4823	0.5149	0.3577	0.3683	0.6588	0.6811	0.4705	0.4668	 1.494	 1.503	 1.453	 1.441	
val losses        2:	0.5719	0.6071	  1.13	 1.414	0.7768	 0.665	0.4853	0.5775	 1.362	 2.104	 1.237	 1.552	 | 1.04 mean
                     	   1.6	 1.774	 1.976	 2.367	 2.037	 1.849	 1.315	 1.415	 3.613	 4.812	 2.877	 3.735	 | 2.834 quantile
                      	 3.761	  4.58	 3.319	 4.143	 5.386	 6.548	 2.579	 2.847	 8.901	 8.602	 4.423	 5.816	 | 8.901 max

train losses      4:	0.4617	0.4682	0.4147	0.4356	0.6019	0.6186	0.4796	0.5073	 1.295	 1.297	  1.37	 1.336	
val losses        4:	0.6778	0.9618	0.6192	0.9244	0.7342	 1.427	0.5045	0.9216	  1.27	 1.823	 1.236	 1.262	 | 1.03 mean
                     	 1.616	 1.929	 1.475	 1.974	  1.84	 2.588	  1.29	 1.883	 3.378	 3.996	 2.937	 3.002	 | 2.566 quantile
                      	 3.947	 4.712	 2.772	 4.243	 4.972	 5.104	 2.683	 3.653	 6.823	  6.98	 4.955	 4.861	 | 6.98 max

train losses      6:	0.4696	 0.471	0.4124	0.4503	0.6004	0.5664	0.4847	0.5149	 1.093	 1.092	 1.248	 1.205	
val losses        6:	0.5285	0.4944	0.4255	0.5353	0.6019	0.5459	0.4762	0.6453	 1.066	 1.079	 1.204	 1.395	 | 0.7497 mean
                     	 1.402	 1.424	 1.051	 1.328	  1.51	 1.473	 1.242	 1.525	 2.739	 2.696	 2.918	 3.304	 | 2.173 quantile
                      	 2.867	 3.777	 2.389	 3.392	 5.386	  3.15	 2.525	 3.193	 5.796	 5.357	 4.733	 5.504	 | 5.796 max

train losses      8:	0.4298	0.4225	0.3741	0.4226	0.5386	0.5068	 0.478	0.5197	0.9707	0.9661	 1.154	 1.151	
val losses        8:	0.5487	0.4982	0.3492	0.4143	0.6315	0.5341	0.4277	 0.598	0.9348	0.9304	 1.189	 1.234	 | 0.6908 mean
                     	 1.391	 1.313	0.8747	 1.036	 1.553	 1.393	 1.135	 1.423	 2.421	 2.215	 2.809	  2.94	 | 1.992 quantile
                      	 2.993	 3.693	 2.558	 1.943	 3.688	 3.542	 2.261	 3.036	 4.242	 3.552	 4.702	 4.989	 | 4.989 max

train losses     10:	 0.364	0.3791	0.3593	0.3718	0.4762	 0.473	0.4639	0.4896	0.7925	0.7977	 1.101	  1.09	
val losses       10:	0.4106	0.4115	0.3357	0.3442	0.4703	0.5023	0.4108	0.4673	0.7696	0.8255	 1.106	 1.163	 | 0.6014 mean
                     	 1.095	 1.182	0.8499	0.9001	 1.214	 1.307	 1.102	 1.169	 2.028	 1.997	 2.612	 2.704	 | 1.83 quantile
                      	 3.033	 3.443	 2.367	 2.126	 4.233	 3.372	 2.244	 2.439	 3.457	 3.097	 4.425	 4.607	 | 4.607 max

train losses     12:	0.3454	0.3468	0.3577	0.3639	 0.458	0.4841	0.4512	0.4601	0.7026	0.6929	  1.02	 1.012	
val losses       12:	0.4143	0.3821	0.3376	0.3448	0.4347	0.4581	0.4076	0.4524	0.7307	0.7286	 1.126	 1.132	 | 0.5791 mean
                     	 1.082	 1.088	0.8572	 0.883	 1.131	 1.203	 1.072	  1.13	 1.824	  1.75	 2.644	 2.681	 | 1.747 quantile
                      	 2.817	 3.486	 2.396	 1.842	 3.667	 2.971	 2.267	 2.435	 3.215	 3.113	 4.071	 3.998	 | 4.071 max

train losses     14:	0.3321	0.3255	0.3568	0.3626	0.4016	0.4097	0.4449	  0.45	0.6482	0.6366	0.9777	0.9707	
val losses       14:	0.3343	 0.367	0.3317	0.3367	0.4031	0.4207	0.4056	0.4356	0.7279	0.7252	 1.106	 1.084	 | 0.5565 mean
                     	0.9245	 1.006	0.8448	0.8612	 1.039	  1.11	 1.071	 1.108	 1.746	 1.782	 2.606	 2.603	 | 1.695 quantile
                      	 2.381	 3.012	  2.22	  1.86	 3.753	 3.097	 2.099	 2.248	 3.134	  2.66	 3.915	 4.353	 | 4.353 max

train losses     16:	 0.304	0.3202	0.3506	0.3506	0.3803	0.3862	0.4414	 0.446	0.6128	0.5951	0.9262	0.9257	
val losses       16:	0.3384	0.3744	0.3228	0.3341	0.3954	0.4175	0.4175	0.4291	0.7193	0.7181	 1.075	 1.062	 | 0.5503 mean
                     	0.9033	0.9819	0.8211	0.8577	 1.023	 1.104	 1.077	  1.09	 1.716	 1.739	 2.644	 2.584	 | 1.653 quantile
                      	 2.499	 2.939	 2.146	 1.866	 3.202	 2.789	 2.211	 2.171	 3.227	 2.767	 4.042	 4.508	 | 4.508 max

