train losses      0:	0.5649	0.5766	0.3394	0.3369	0.7037	0.7358	0.4639	0.4727	 1.529	 1.543	  1.48	 1.469	
val losses        0:	 1.056	 1.333	0.7766	0.5379	 1.522	 1.102	 1.886	 1.315	 3.209	 3.753	 2.235	 1.574	 | 1.692 mean
                     	 2.064	 2.351	 1.473	 1.227	 3.589	 3.086	 2.927	 2.333	 8.107	 8.939	 5.086	 4.145	 | 4.864 quantile
                      	 6.208	 4.402	 2.855	 4.997	 9.242	 6.889	 4.462	 4.065	 14.53	 15.14	 6.991	 5.783	 | 15.14 max

train losses      2:	   0.5	0.5192	0.3424	0.3468	0.6771	0.7047	0.4607	0.4684	 1.479	 1.502	 1.435	 1.445	
val losses        2:	0.6453	0.5151	0.3781	0.3971	 1.355	 1.018	0.5785	0.5326	 2.526	 2.616	 1.719	 1.384	 | 1.139 mean
                     	 1.527	 1.413	0.9433	  1.01	 3.278	 2.898	 1.456	 1.365	 6.628	 6.877	 4.343	 3.589	 | 3.933 quantile
                      	 4.467	  3.85	 2.276	 3.832	 8.781	 6.859	 2.849	  3.26	 12.65	 12.04	 6.244	 5.511	 | 12.65 max

train losses      4:	0.4596	0.4694	0.3534	0.3814	0.6566	 0.669	0.4612	 0.475	   1.4	 1.433	 1.381	 1.413	
val losses        4:	 0.494	0.4647	0.3942	0.4134	 1.042	0.9414	0.4885	0.5387	 2.279	 2.392	 1.455	 1.366	 | 1.022 mean
                     	 1.242	  1.26	0.9924	  1.06	 2.893	 2.723	 1.231	 1.352	 6.063	 6.402	 3.752	 3.343	 | 3.553 quantile
                      	 3.782	 3.326	 2.105	 3.204	 8.095	 6.563	 2.391	 2.865	  11.5	 10.79	 5.748	  5.55	 | 11.5 max

train losses      6:	0.4225	0.4371	0.3674	0.4113	0.6275	0.6284	0.4592	0.4821	 1.298	 1.345	  1.32	 1.376	
val losses        6:	0.4233	0.4057	  0.42	0.4113	0.9315	0.8871	0.4915	 0.533	 2.083	 2.189	 1.362	  1.37	 | 0.959 mean
                     	 1.134	 1.141	 1.052	 1.066	 2.703	 2.536	 1.236	 1.347	 5.608	 5.992	 3.315	 3.173	 | 3.298 quantile
                      	 3.252	  2.88	 2.326	 3.121	  7.66	 6.282	 2.406	  2.48	 10.85	 9.379	 5.529	 5.554	 | 10.85 max

train losses      8:	0.3996	0.4153	 0.378	0.4311	 0.596	0.5824	 0.457	0.4794	 1.172	 1.226	 1.248	  1.33	
val losses        8:	0.3994	0.3966	0.4188	0.4267	0.8809	0.8291	0.4904	0.5158	 1.905	 2.003	 1.318	 1.375	 | 0.9133 mean
                     	 1.104	 1.106	 1.052	  1.11	 2.473	 2.359	 1.247	 1.296	 5.111	 5.479	 3.016	 3.061	 | 3.071 quantile
                      	 3.063	 2.637	 2.396	 2.988	 7.202	 5.961	 2.398	  2.49	 10.14	 8.634	 5.418	 5.701	 | 10.14 max

train losses     10:	0.3748	0.4013	0.3815	0.4492	0.5616	 0.536	0.4536	0.4662	 1.038	 1.093	 1.177	 1.282	
val losses       10:	0.3767	0.3982	0.4062	0.4409	0.8287	0.7639	0.4891	0.4963	 1.711	 1.792	 1.275	  1.36	 | 0.8614 mean
                     	 1.048	 1.069	 1.024	 1.154	 2.276	 2.168	 1.244	 1.273	 4.487	 4.903	 2.886	 3.008	 | 2.849 quantile
                      	 2.891	 2.589	 2.241	 2.933	 6.745	 5.466	 2.352	 2.576	 9.297	 7.722	  5.22	 5.989	 | 9.297 max

train losses     12:	0.3507	0.3871	 0.377	0.4587	0.5262	0.4961	0.4476	0.4555	0.9153	0.9652	 1.118	 1.237	
val losses       12:	0.3582	 0.394	0.3929	0.4525	0.7682	0.6925	0.4867	0.4924	 1.499	 1.555	 1.222	  1.33	 | 0.8036 mean
                     	0.9949	 1.042	0.9944	 1.173	 2.076	 1.946	 1.229	 1.283	 3.857	 4.223	 2.826	 2.969	 | 2.625 quantile
                      	 2.769	 2.614	 2.239	 2.827	 6.347	 4.917	 2.326	 2.647	 8.232	 6.721	 5.159	 6.162	 | 8.232 max

train losses     14:	0.3307	0.3646	0.3665	0.4551	0.4934	0.4664	0.4413	0.4466	0.8382	0.8861	 1.086	 1.204	
val losses       14:	0.3417	  0.37	0.3782	0.4451	0.7011	0.6292	0.4794	0.4925	 1.308	 1.348	 1.182	 1.303	 | 0.7482 mean
                     	0.9332	 0.975	0.9536	 1.162	 1.879	 1.765	 1.207	  1.29	 3.352	 3.642	 2.795	 2.961	 | 2.417 quantile
                      	  2.69	 2.661	 2.353	 2.833	 6.006	 4.556	 2.299	 2.603	 7.124	 5.812	 5.021	 6.145	 | 7.124 max

train losses     16:	0.3163	0.3319	0.3578	0.4394	0.4637	0.4382	0.4339	0.4344	0.7696	0.8218	 1.064	 1.164	
val losses       16:	0.3353	0.3553	0.3718	0.4279	0.6502	0.5852	0.4736	0.4835	 1.156	 1.197	 1.157	 1.279	 | 0.7059 mean
                     	0.9048	0.9291	0.9391	 1.115	 1.716	 1.637	 1.197	 1.256	 2.973	 3.235	 2.777	 2.966	 | 2.266 quantile
                      	  2.57	 2.658	 2.366	 2.748	 5.755	 4.408	 2.298	 2.586	 6.158	 5.026	 4.829	  5.98	 | 6.158 max

train losses     18:	0.3012	0.3114	0.3526	0.4186	0.4296	0.4181	0.4262	 0.421	0.6722	0.7112	 1.019	 1.106	
val losses       18:	0.3183	0.3332	 0.367	0.4107	0.6095	0.5579	0.4671	0.4719	 1.024	 1.074	 1.171	 1.261	 | 0.6722 mean
                     	0.8639	 0.876	0.9309	  1.07	 1.585	  1.55	 1.196	 1.223	 2.608	 2.815	 2.783	 2.911	 | 2.131 quantile
                      	 2.554	 2.572	 2.506	 2.775	 5.498	 4.227	 2.298	   2.6	 5.354	 4.472	 4.931	 5.967	 | 5.967 max

train losses     20:	0.2878	0.2924	0.3485	0.3964	0.3998	0.4008	0.4161	0.4096	0.6168	0.6433	0.9867	 1.064	
val losses       20:	 0.313	0.3173	0.3626	0.3911	0.5763	0.5419	0.4628	 0.459	0.9505	 1.002	 1.153	  1.23	 | 0.6466 mean
                     	0.8468	 0.836	0.9237	 1.022	 1.499	 1.481	 1.191	 1.184	 2.377	 2.532	 2.758	 2.813	 | 2.033 quantile
                      	 2.545	 2.456	 2.468	 2.843	 5.229	 4.085	 2.295	 2.635	 4.756	  4.06	 4.959	 5.873	 | 5.873 max

train losses     22:	0.2776	0.2763	0.3439	0.3773	0.3829	0.3894	0.4077	0.4011	0.5926	 0.608	0.9601	  1.02	
val losses       22:	0.3025	0.3028	0.3589	0.3732	 0.559	0.5256	0.4599	0.4514	0.9098	0.9417	 1.111	 1.186	 | 0.6235 mean
                     	 0.822	0.7964	0.9068	0.9819	 1.441	 1.432	  1.18	 1.158	 2.268	 2.316	 2.706	 2.741	 | 1.958 quantile
                      	 2.506	 2.345	 2.495	 2.873	 4.979	 3.933	 2.226	 2.611	 4.186	 3.643	 4.933	 5.714	 | 5.714 max

train losses     24:	0.2711	0.2659	0.3404	 0.363	0.3737	0.3807	0.3999	0.3926	 0.567	0.5744	0.9382	0.9784	
val losses       24:	0.2964	0.2928	0.3562	0.3629	0.5483	0.5152	 0.458	 0.447	0.8845	0.9004	 1.087	 1.151	 | 0.6083 mean
                     	0.8034	0.7649	0.9044	0.9567	 1.416	   1.4	 1.176	 1.145	 2.157	 2.168	 2.674	 2.704	 | 1.899 quantile
                      	   2.5	 2.214	 2.503	 3.001	 4.761	 3.812	 2.199	 2.599	 3.775	 3.314	 4.839	 5.506	 | 5.506 max

train losses     26:	0.2636	0.2599	0.3382	0.3514	0.3656	0.3711	0.3924	0.3843	0.5586	0.5637	0.9199	0.9466	
val losses       26:	0.2915	0.2841	0.3558	0.3574	0.5414	0.5087	0.4549	0.4437	0.8706	0.8775	 1.076	 1.129	 | 0.5992 mean
                     	0.7926	0.7307	0.8974	0.9369	 1.398	 1.381	 1.168	 1.132	 2.104	 2.087	 2.649	 2.662	 | 1.857 quantile
                      	 2.488	 2.136	  2.45	 3.041	 4.632	 3.679	 2.193	 2.584	 3.442	 3.217	 4.786	 5.312	 | 5.312 max

train losses     28:	0.2569	0.2512	0.3364	 0.343	 0.358	0.3614	0.3854	 0.378	0.5651	0.5667	 0.898	0.9174	
val losses       28:	0.2879	0.2792	0.3532	0.3538	0.5342	0.5034	0.4505	0.4412	0.8624	0.8646	 1.075	 1.119	 | 0.5937 mean
                     	0.7792	0.7141	0.8946	0.9223	 1.378	 1.364	  1.16	 1.124	 2.091	 2.039	 2.645	  2.64	 | 1.832 quantile
                      	 2.459	 2.053	 2.432	 3.099	 4.503	 3.602	 2.164	 2.543	 3.486	 3.168	  4.78	 5.159	 | 5.159 max

train losses     30:	0.2528	0.2455	0.3344	0.3377	0.3532	0.3569	 0.379	 0.372	0.5779	 0.577	0.8852	0.8955	
val losses       30:	0.2848	 0.274	0.3527	0.3495	0.5285	0.4985	0.4484	0.4376	0.8583	0.8575	 1.078	 1.115	 | 0.5902 mean
                     	0.7742	0.7005	0.8924	0.9154	 1.358	 1.349	 1.147	 1.118	 2.056	 2.007	 2.677	 2.667	 | 1.823 quantile
                      	 2.454	 1.969	 2.402	 3.087	 4.403	  3.56	 2.158	  2.51	 3.532	 3.194	 4.775	 5.007	 | 5.007 max

train losses     32:	0.2489	 0.242	0.3323	0.3335	0.3471	 0.352	0.3732	0.3668	0.5524	0.5559	0.8633	0.8705	
val losses       32:	0.2799	0.2704	0.3517	0.3455	0.5229	0.4927	0.4457	0.4332	0.8662	0.8613	 1.093	  1.12	 | 0.5902 mean
                     	0.7617	0.6882	0.8907	0.9063	 1.349	 1.342	 1.135	 1.107	 2.057	  1.99	 2.718	 2.709	 | 1.836 quantile
                      	 2.469	  1.89	 2.353	 3.058	 4.326	 3.544	 2.112	 2.513	 3.501	 3.383	 4.754	 4.873	 | 4.873 max

train losses     34:	0.2439	0.2379	0.3303	0.3299	  0.34	0.3423	0.3679	0.3612	0.5185	0.5276	0.8244	0.8375	
val losses       34:	0.2786	0.2682	0.3511	0.3423	0.5177	0.4874	0.4421	0.4302	 0.876	0.8674	 1.087	 1.111	 | 0.5883 mean
                     	0.7551	0.6801	0.8884	0.9005	 1.334	 1.332	 1.127	 1.103	 2.061	 2.045	 2.695	 2.695	 | 1.83 quantile
                      	 2.473	 1.841	 2.344	  3.05	 4.277	 3.467	 2.041	 2.505	  3.53	  3.64	 4.731	  4.78	 | 4.78 max

train losses     36:	0.2394	0.2332	0.3284	0.3273	0.3351	0.3349	0.3629	0.3561	 0.521	0.5342	0.7979	0.8118	
val losses       36:	0.2779	0.2657	0.3498	0.3407	0.5135	 0.484	0.4385	0.4286	0.8757	0.8673	 1.057	 1.086	 | 0.582 mean
                     	0.7506	0.6724	 0.884	0.8936	 1.321	 1.318	 1.108	 1.096	 2.059	 2.088	 2.638	 2.672	 | 1.801 quantile
                      	 2.441	 1.801	 2.322	 3.076	 4.249	 3.411	 1.992	  2.53	 3.605	  3.81	 4.664	 4.705	 | 4.705 max

train losses     38:	0.2363	 0.229	0.3268	0.3259	0.3311	0.3299	0.3588	 0.352	0.5247	0.5401	0.7863	0.7964	
val losses       38:	 0.276	0.2623	0.3486	0.3398	0.5085	0.4783	0.4368	0.4274	0.8687	0.8635	 1.028	 1.058	 | 0.5747 mean
                     	0.7452	 0.665	0.8825	0.8908	 1.306	 1.303	 1.104	 1.098	 2.046	 2.084	 2.604	 2.666	 | 1.772 quantile
