train losses      0:	 23.11	 18.02	 14.01	 26.24	 5.542	 1.215	 10.73	 28.11	 6.442	 7.542	 4.599	  17.3	
val losses        0:	0.5076	0.5563	 0.334	0.3266	0.8528	 0.887	 0.484	0.4784	 2.284	 2.208	  2.17	 2.148	 | 1.103 mean
                     	 1.477	 1.622	0.8711	0.8203	 2.448	 2.522	 1.226	 1.187	 6.817	 6.632	 5.287	  5.28	 | 4.065 quantile
                      	 6.531	 7.837	 2.217	 1.842	 5.834	 5.571	 1.998	  2.15	 12.75	 12.95	 8.504	 8.198	 | 12.95 max

train losses      2:	0.5639	 0.582	0.3332	0.3346	0.7041	0.7459	0.4547	0.4649	 1.546	 1.563	 1.439	 1.437	
val losses        2:	0.5107	0.5562	0.3341	0.3285	0.8529	0.8871	0.4851	0.4797	 2.284	 2.208	  2.17	 2.148	 | 1.104 mean
                     	  1.48	 1.616	0.8654	0.8217	 2.446	 2.523	 1.227	 1.187	 6.819	 6.627	 5.297	 5.265	 | 4.064 quantile
                      	  6.51	 7.846	 2.225	 1.852	 5.824	 5.567	 2.023	 2.137	 12.76	 12.95	 8.493	 8.215	 | 12.95 max

train losses      4:	0.5655	0.5821	0.3325	 0.331	0.7037	0.7448	0.4548	0.4624	 1.546	 1.563	 1.439	 1.436	
val losses        4:	0.5098	0.5576	0.3337	0.3209	 0.853	0.8866	0.4845	0.4755	 2.284	 2.208	  2.17	 2.149	 | 1.103 mean
                     	 1.484	 1.622	0.8743	0.8086	 2.455	 2.517	 1.225	 1.198	 6.822	  6.64	 5.311	 5.293	 | 4.056 quantile
                      	 6.516	 7.798	 2.184	 1.809	 5.845	 5.593	 2.015	 2.188	 12.75	 12.93	 8.469	 8.184	 | 12.93 max

train losses      6:	0.5585	 0.588	0.3331	0.3259	0.7027	0.7428	0.4536	0.4627	 1.545	 1.563	 1.439	 1.435	
val losses        6:	0.5033	0.5619	0.3335	0.3167	0.8539	0.8871	0.4828	0.4754	 2.284	 2.208	  2.17	 2.149	 | 1.102 mean
                     	 1.462	 1.626	0.8739	0.8114	 2.447	 2.486	  1.23	 1.201	 6.821	 6.644	 5.313	  5.32	 | 4.056 quantile
                      	 6.572	 7.754	 2.196	 1.741	 5.877	 5.634	  1.98	 2.241	 12.73	 12.93	 8.467	  8.13	 | 12.93 max

