train losses      0:	0.5545	0.5924	0.3714	0.3547	0.7241	0.7579	0.4852	0.4988	 1.551	 1.564	 1.444	 1.438	
val losses        0:	0.7125	0.5509	0.4428	0.3565	 1.091	 1.472	0.6124	0.5162	 2.296	  2.25	 2.221	 2.144	 | 1.222 mean
                     	 1.646	 1.542	 1.105	0.9161	 2.805	 3.115	 1.519	 1.278	 6.804	 6.948	  5.66	 5.132	 | 4.123 quantile
                      	 5.087	 6.583	 3.239	 2.209	 5.873	 7.119	 2.551	 2.534	 13.06	  12.4	 7.952	 8.456	 | 13.06 max

train losses      2:	0.5077	0.5549	0.3736	0.3578	0.6734	0.7115	0.4841	0.4846	 1.513	  1.52	 1.433	 1.427	
val losses        2:	0.4443	0.5329	 0.469	0.3573	 1.135	 1.853	0.5584	 0.504	 2.356	 2.265	 2.102	 2.101	 | 1.223 mean
                     	 1.229	 1.468	 1.162	0.9053	 2.515	 3.395	 1.413	 1.281	  6.51	 6.272	 5.062	 4.986	 | 4.106 quantile
                      	 4.768	 5.311	 2.217	 2.031	 5.831	 6.341	 2.433	 2.381	 12.96	 12.88	 8.621	 8.653	 | 12.96 max

train losses      4:	0.4811	0.5332	0.3877	 0.372	0.6215	0.6554	0.4907	0.4857	 1.443	  1.43	 1.414	 1.407	
val losses        4:	0.4638	0.5394	0.3936	 0.355	0.6541	0.7475	0.5341	0.5186	  1.98	 1.778	  2.05	 2.012	 | 1.002 mean
                     	 1.208	  1.43	 1.025	0.9018	 1.735	 1.931	 1.397	 1.291	 5.717	 5.401	 5.033	 4.935	 | 3.652 quantile
                      	 4.605	 5.237	 2.368	 1.871	 5.164	 4.889	 2.612	 2.524	 11.18	 10.81	 8.049	 8.054	 | 11.18 max

train losses      6:	0.4869	0.5265	0.4139	0.3933	0.5792	0.6089	0.5085	0.4919	 1.321	 1.279	 1.385	 1.369	
val losses        6:	0.4857	0.5214	0.3955	0.3412	0.6277	0.6414	 0.527	0.4709	 1.838	 1.659	 1.991	 1.942	 | 0.9534 mean
                     	  1.28	 1.403	 1.036	0.8791	 1.678	 1.767	 1.408	 1.223	 5.278	 5.145	 4.861	 4.784	 | 3.489 quantile
                      	 6.443	 5.275	 2.152	 2.029	 4.843	 5.181	 2.782	 2.411	 10.42	 9.338	 7.973	 7.508	 | 10.42 max

train losses      8:	0.5166	0.5251	 0.443	0.4088	0.5599	 0.597	0.5255	0.5042	 1.154	 1.087	 1.343	 1.316	
val losses        8:	0.5291	0.4812	0.4031	0.3342	0.5885	 0.607	0.5232	0.4736	 1.661	 1.487	 1.888	 1.826	 | 0.9001 mean
                     	 1.403	  1.32	 1.054	0.8506	 1.596	 1.666	 1.435	 1.217	 4.797	  4.39	 4.595	 4.458	 | 3.25 quantile
                      	 9.023	 6.034	 2.175	 1.844	 4.546	 5.933	 2.613	 2.375	 9.301	  9.38	 7.866	 7.553	 | 9.38 max

train losses     10:	0.5228	0.5204	0.4661	0.4243	0.5584	0.6108	0.5355	0.5184	0.9935	 0.912	 1.279	 1.251	
val losses       10:	0.5134	0.4652	0.4143	0.3302	0.5898	0.6505	0.5003	0.4758	 1.531	 1.433	 1.746	 1.645	 | 0.8579 mean
                     	 1.353	 1.289	 1.065	0.8481	  1.56	 1.673	 1.343	 1.219	 4.183	 3.657	 4.327	 4.219	 | 2.944 quantile
                      	 10.92	 7.389	 2.534	 1.968	 6.258	 7.002	 2.375	 2.238	 11.11	 14.09	 7.726	 7.277	 | 14.09 max

train losses     12:	0.5028	0.5115	0.4695	0.4338	 0.566	0.6039	0.5378	0.5244	 0.896	0.8515	  1.21	 1.189	
val losses       12:	0.4515	0.4495	0.3982	0.3271	0.5356	 0.577	0.4771	0.4682	 1.369	 1.178	 1.563	 1.462	 | 0.7714 mean
                     	 1.209	 1.204	  1.03	0.8281	 1.428	 1.523	  1.25	 1.234	 3.377	 2.825	 4.036	 3.803	 | 2.525 quantile
                      	 11.53	 9.603	 2.829	 1.941	 7.642	 8.969	 2.285	 2.179	  13.2	 16.86	 7.358	 6.839	 | 16.86 max

train losses     14:	0.4569	0.4952	0.4593	 0.434	0.5435	0.5816	0.5353	0.5166	 0.828	0.7931	 1.156	  1.15	
val losses       14:	 0.396	0.4308	0.3769	0.3319	0.5421	0.5633	0.4626	 0.457	  1.31	 1.158	 1.425	  1.36	 | 0.7344 mean
                     	 1.049	 1.144	0.9686	0.8404	 1.428	  1.48	 1.214	 1.187	 3.339	 2.702	 3.754	  3.63	 | 2.351 quantile
                      	 12.63	 12.69	  3.07	 2.233	 9.193	 10.52	 2.304	  2.07	 16.07	 18.87	 7.117	 6.509	 | 18.87 max

train losses     16:	0.4431	0.4761	0.4569	0.4295	0.5284	0.5649	0.5272	0.5099	0.8253	0.7998	 1.124	 1.119	
val losses       16:	0.3872	0.4363	0.3676	0.3319	0.5295	0.5626	0.4627	0.4602	 1.213	 1.078	  1.35	 1.309	 | 0.7073 mean
                     	 1.038	 1.134	0.9579	0.8537	 1.343	 1.456	 1.198	 1.194	 3.174	 2.754	 3.547	 3.513	 | 2.285 quantile
                      	 13.42	 14.98	  3.02	 2.155	 10.73	 11.92	 2.598	 2.145	 16.32	 18.17	 6.472	 6.044	 | 18.17 max

