train losses      0:	0.5512	0.5992	 0.337	0.3344	0.7208	0.7614	0.4579	0.4654	 1.616	 1.626	 1.491	 1.487	
val losses        0:	0.5722	0.5347	0.3762	0.3632	0.5077	0.5484	0.4187	0.4154	0.8667	0.9388	 1.141	 1.146	 | 0.6524 mean
                     	 1.779	 1.591	0.9537	0.9778	 1.455	 1.407	 1.125	 1.127	 2.752	 2.615	 2.855	 2.789	 | 2.12 quantile
                      	 4.939	  6.33	   2.3	 2.689	 2.926	 4.058	 2.956	 2.757	 4.763	 4.711	 5.537	 5.267	 | 6.33 max

train losses      2:	0.5506	0.5943	0.3355	0.3312	0.7204	0.7606	0.4577	0.4654	 1.615	 1.625	  1.49	 1.487	
val losses        2:	0.5709	0.5337	0.3655	0.3591	0.5097	0.5396	  0.41	0.4166	0.8654	0.9368	 1.141	 1.144	 | 0.6493 mean
                     	 1.776	  1.59	0.9372	0.9646	 1.469	 1.401	 1.113	 1.129	 2.767	 2.613	 2.851	 2.783	 | 2.115 quantile
                      	 4.895	 6.299	 2.247	  2.73	 2.931	 3.987	 2.936	 2.766	 4.737	 4.669	 5.538	 5.288	 | 6.299 max

train losses      4:	0.5501	0.5903	0.3345	0.3291	  0.72	0.7595	0.4576	0.4655	 1.614	 1.624	 1.489	 1.486	
val losses        4:	0.5698	0.5324	0.3648	0.3593	0.5096	0.5381	0.4036	0.4167	0.8647	0.9359	  1.14	 1.142	 | 0.6481 mean
                     	 1.768	 1.585	0.9345	0.9624	  1.47	 1.398	 1.101	 1.123	 2.757	 2.596	 2.852	 2.781	 | 2.112 quantile
                      	 4.887	  6.26	 2.241	 2.719	 2.911	 3.954	 2.898	 2.769	 4.754	 4.691	 5.533	 5.297	 | 6.26 max

train losses      6:	0.5494	0.5866	 0.334	0.3278	0.7194	0.7579	0.4576	0.4656	 1.611	 1.621	 1.488	 1.485	
val losses        6:	0.5684	0.5303	0.3649	0.3592	0.5077	0.5371	0.4006	0.4171	0.8635	0.9342	 1.139	  1.14	 | 0.6469 mean
