train losses      0:	0.6106	0.6673	0.4329	0.5966	0.7738	0.7966	0.5731	0.5771	 1.614	 1.631	  1.53	 1.495	
val losses        0:	0.8465	 2.388	 4.211	 2.785	 1.085	 1.331	 3.516	 1.051	 2.214	 5.082	  2.39	  1.92	 | 2.402 mean
                     	 2.061	 3.978	 5.278	  4.23	 2.737	  2.93	  5.17	 2.279	  5.42	 8.577	 4.939	 4.244	 | 5.343 quantile
                      	 4.799	 8.848	  7.14	 7.505	 6.216	 7.121	 7.397	 4.318	 8.932	 13.36	 7.344	 6.144	 | 13.36 max

train losses      2:	0.5345	0.6118	0.4086	0.3978	0.7233	0.7271	0.5407	 0.521	 1.473	 1.503	 1.472	 1.466	
val losses        2:	0.7992	  3.91	0.8867	 1.302	0.9325	 2.411	 3.181	 1.822	 2.602	  1.93	 1.639	  1.42	 | 1.903 mean
                     	 2.042	 5.425	 2.234	 2.483	 2.361	 4.097	 4.451	 3.312	 5.365	 4.569	 4.007	 3.474	 | 4.43 quantile
                      	  4.94	 7.759	  4.35	 4.339	 5.777	 7.909	 6.547	 5.525	 10.85	 9.423	 6.825	 5.852	 | 10.85 max

train losses      4:	0.5322	0.6053	0.4507	0.3963	0.6948	0.6976	0.5505	 0.621	  1.28	 1.305	 1.482	 1.444	
val losses        4:	0.7804	 2.318	 2.156	 1.354	0.8013	 1.138	0.7045	 1.629	 4.068	 3.722	 1.861	 1.409	 | 1.829 mean
                     	 2.033	 3.865	 3.661	 2.425	 2.014	 2.592	 1.772	 3.003	 6.408	 6.207	 4.539	 3.399	 | 4.812 quantile
                      	 4.705	 6.802	 6.003	 4.338	 4.775	 6.297	 3.801	 4.984	 8.208	 9.019	 8.071	 5.812	 | 9.019 max

train losses      6:	0.5075	0.5335	 0.391	0.4087	0.6722	0.6651	0.5369	0.5083	 1.265	 1.309	 1.468	 1.443	
val losses        6:	0.6503	0.6181	 0.748	0.5413	0.7432	0.6708	0.5978	0.5831	 1.238	 1.161	 1.338	 1.395	 | 0.857 mean
                     	   1.7	 1.716	 1.802	 1.363	   1.9	 1.738	 1.511	 1.508	 2.874	 2.919	 3.061	 3.259	 | 2.394 quantile
                      	 3.475	 4.108	 3.734	 3.133	 4.967	 3.871	 3.343	 3.756	 5.379	  5.19	 5.524	 5.067	 | 5.524 max

train losses      8:	0.4751	 0.496	0.3854	0.3945	0.6363	 0.657	0.5069	0.5207	 1.154	 1.167	 1.412	 1.412	
val losses        8:	0.6807	0.5947	0.4381	 0.503	0.6721	0.8207	0.5572	 0.595	 1.407	 1.342	 1.251	 1.227	 | 0.8407 mean
                     	  1.69	 1.595	 1.116	 1.273	 1.773	 1.929	 1.419	 1.437	 3.233	 3.163	 2.965	 2.945	 | 2.378 quantile
                      	 3.886	   4.0	 2.428	  2.79	 3.831	 3.854	 2.838	 2.972	 5.582	 6.307	 5.139	 5.158	 | 6.307 max

train losses     10:	 0.475	0.4798	0.3964	0.3907	0.6211	0.6032	0.5091	0.5233	 1.001	 1.038	 1.346	 1.344	
val losses       10:	0.6116	0.5622	0.3862	0.3996	0.6109	0.6183	0.4662	0.4758	0.9312	 1.046	 1.205	 1.178	 | 0.7076 mean
                     	 1.539	 1.568	0.9653	 1.016	 1.615	 1.566	  1.24	 1.245	 2.219	  2.52	 2.975	   2.9	 | 2.072 quantile
                      	  3.12	 3.658	 2.463	 2.422	 4.054	 3.564	 2.947	 2.558	 4.251	 5.748	 5.255	 5.274	 | 5.748 max

train losses     12:	0.4405	0.5025	0.3831	0.4078	0.5692	 0.556	0.5033	0.5168	0.8797	0.8461	 1.296	 1.296	
val losses       12:	0.5125	0.5505	0.3549	 0.378	0.5887	0.5167	0.4381	0.4514	 0.831	 0.869	 1.344	 1.279	 | 0.6761 mean
                     	 1.387	 1.502	0.8827	0.9845	 1.501	 1.373	 1.177	 1.195	 2.059	 2.074	 3.345	  3.15	 | 2.07 quantile
                      	 3.338	 3.785	 2.405	 2.108	 3.356	 3.568	 2.351	 2.238	 4.442	 3.773	 6.105	 6.208	 | 6.208 max

train losses     14:	0.4386	0.4492	0.3654	0.3847	 0.529	0.5293	0.4931	0.4973	0.7668	0.7511	  1.23	 1.226	
val losses       14:	0.4364	0.4447	0.3266	0.3535	0.4973	0.5056	 0.419	0.4475	0.7986	0.7523	 1.174	 1.147	 | 0.6086 mean
                     	 1.192	 1.223	 0.829	0.8973	 1.325	 1.302	 1.131	 1.198	 1.943	 1.828	 3.056	 2.909	 | 1.835 quantile
                      	 2.762	 3.495	 2.556	 2.036	 3.218	 3.089	  2.29	  2.42	 3.481	 3.938	 5.782	 5.674	 | 5.782 max

train losses     16:	0.4128	0.4289	0.3615	 0.389	0.4941	0.4974	0.4885	0.4963	 0.711	0.6895	 1.132	 1.125	
val losses       16:	0.4212	  0.42	0.3196	0.3568	0.4795	0.4863	0.4089	 0.434	 0.739	0.7311	 1.134	 1.123	 | 0.5878 mean
                     	 1.103	  1.18	0.8242	0.8932	 1.248	 1.278	 1.116	 1.151	 1.838	 1.837	 2.762	 2.719	 | 1.778 quantile
                      	 2.735	 2.965	 2.491	  2.28	 3.398	 3.568	 2.219	 2.426	 3.359	 3.527	 4.737	 4.772	 | 4.772 max

train losses     18:	0.3722	 0.382	0.3548	0.3599	0.4675	0.4714	0.4775	0.4755	0.6644	0.6531	 1.061	 1.051	
val losses       18:	0.3784	0.4004	0.3168	0.3466	0.4793	0.4822	0.4054	 0.434	0.7549	0.7377	 1.128	 1.118	 | 0.5818 mean
                     	 1.031	 1.084	0.8105	0.8931	 1.211	 1.226	 1.118	 1.156	 1.787	 1.723	 2.768	 2.681	 | 1.747 quantile
