train losses      0:	0.5739	 0.579	0.3341	0.3359	0.7014	0.7446	0.4631	0.4681	 1.544	 1.563	  1.44	 1.435	
val losses        0:	0.4848	0.7665	0.4014	0.4295	0.8994	 1.562	 0.533	 1.588	 2.287	 2.206	 2.664	 2.249	 | 1.339 mean
                     	 1.373	 1.849	0.9932	 1.007	  2.44	 3.557	 1.319	 2.681	 6.847	 6.622	   6.6	 5.824	 | 4.336 quantile
                      	 6.133	 6.757	 2.768	 2.262	 6.194	 6.063	 2.544	 3.819	 12.95	 13.32	 8.735	 7.375	 | 13.32 max

train losses      2:	0.5207	0.5474	0.3488	0.3377	0.6687	0.7026	0.4528	0.4644	 1.486	 1.493	 1.404	 1.411	
val losses        2:	0.5133	0.5303	0.5013	 1.185	0.7702	 1.201	0.5734	0.5013	 2.198	 2.085	 2.353	 2.322	 | 1.228 mean
                     	  1.41	 1.442	 1.176	 1.964	  2.17	 2.909	 1.428	 1.266	 6.717	  6.36	 5.919	 5.907	 | 4.074 quantile
                      	 5.416	 5.569	 2.542	 3.402	 5.579	 5.777	 2.654	 2.306	  11.4	 12.15	 8.433	 7.885	 | 12.15 max

train losses      4:	 0.488	0.5164	0.3683	0.3571	0.5978	0.6297	 0.464	0.4623	 1.307	 1.289	 1.301	 1.335	
val losses        4:	0.5328	0.5201	0.4409	0.4872	0.7428	0.6813	  0.55	0.5365	 1.887	 1.752	 1.886	  1.89	 | 0.9922 mean
                     	 1.413	 1.444	   1.1	 1.171	 1.864	 1.901	 1.402	 1.325	 5.846	 5.411	 4.724	 4.779	 | 3.398 quantile
                      	 4.714	 4.774	  2.36	  2.32	 5.142	 6.977	 2.877	 2.501	  10.6	 11.07	 7.696	 7.212	 | 11.07 max

train losses      6:	0.4786	0.5135	0.4033	0.3615	0.5663	0.5541	0.4724	0.4736	 1.068	 1.082	 1.188	   1.2	
val losses        6:	0.5345	0.5535	0.4161	0.3814	 0.668	0.6468	0.5317	0.5613	 1.647	   1.6	  1.57	  1.62	 | 0.8942 mean
                     	 1.398	 1.516	  1.07	0.9494	 1.714	  1.74	 1.351	 1.362	 4.858	 4.459	 3.975	 4.011	 | 2.982 quantile
                      	 5.983	 5.328	 2.791	  2.08	 6.201	 8.038	 3.584	 2.431	 14.34	 15.63	 6.644	 6.553	 | 15.63 max

train losses      8:	0.4494	0.4946	0.3912	0.3651	0.5428	0.5362	0.4595	0.4717	  1.06	 1.142	 1.152	 1.147	
val losses        8:	0.4713	0.4959	0.4067	0.3596	0.6254	0.6149	0.5104	0.4815	 1.568	 1.535	 1.539	 1.567	 | 0.8478 mean
                     	 1.268	 1.356	 1.036	0.8927	 1.572	 1.653	 1.292	 1.238	 4.406	 4.078	 3.973	 3.943	 | 2.833 quantile
                      	 5.928	 6.239	 2.778	 2.021	 5.775	 8.407	 3.393	 2.215	 15.16	 15.84	  6.44	 6.191	 | 15.84 max

train losses     10:	0.4006	0.4293	0.3726	0.3676	 0.485	0.4953	0.4471	0.4777	0.9255	0.9418	 1.163	  1.15	
val losses       10:	0.4403	0.4627	 0.371	0.3606	0.5886	0.6175	0.4984	0.4755	 1.439	 1.354	  1.45	 1.472	 | 0.7942 mean
                     	 1.153	  1.24	0.9403	0.9218	 1.519	 1.618	 1.263	 1.206	 4.227	 3.866	 3.716	  3.81	 | 2.677 quantile
                      	 6.202	 6.384	 2.398	 2.058	 5.849	 7.841	 2.831	 2.264	 14.78	 14.67	 6.552	 6.509	 | 14.78 max

train losses     12:	0.3696	 0.403	0.3591	0.3537	0.4532	0.4585	 0.441	 0.446	0.7634	0.7784	 1.113	 1.108	
val losses       12:	 0.411	0.4339	0.3676	0.3518	0.5626	0.5656	0.4829	 0.469	  1.31	 1.231	  1.44	 1.452	 | 0.7564 mean
                     	 1.101	 1.161	 0.949	0.9014	 1.459	  1.55	 1.226	 1.183	 3.741	 3.364	 3.748	 3.804	 | 2.468 quantile
                      	 7.558	 7.155	 2.288	 1.994	 6.617	 8.527	 2.832	 2.207	  15.9	 15.36	  6.01	 5.936	 | 15.9 max

train losses     14:	0.3372	0.3742	0.3555	  0.35	0.4142	0.4252	0.4303	0.4371	0.6521	0.6385	  1.05	 1.051	
val losses       14:	 0.402	0.4281	0.3682	0.3466	 0.528	0.5291	0.4857	0.4679	 1.213	 1.164	 1.377	  1.38	 | 0.7241 mean
                     	 1.066	 1.126	0.9556	0.8817	 1.377	 1.438	 1.215	 1.201	 3.116	 2.777	  3.75	 3.746	 | 2.322 quantile
                      	 9.329	 8.142	 2.326	 1.863	 8.065	 9.774	 2.971	 2.194	 17.45	 16.91	 6.291	  5.98	 | 17.45 max

train losses     16:	0.3157	0.3441	0.3519	 0.347	0.3998	0.4012	0.4203	0.4302	0.6157	0.6122	0.9823	0.9869	
val losses       16:	0.3789	0.4162	0.3677	0.3448	0.4996	 0.521	0.4794	0.4662	 1.134	 1.121	 1.312	 1.317	 | 0.6965 mean
                     	0.9874	 1.077	0.9501	 0.878	 1.309	 1.397	 1.186	 1.189	 2.791	 2.618	 3.578	 3.536	 | 2.184 quantile
                      	 10.56	 9.275	 2.189	  1.85	 9.396	 10.51	 2.688	 2.226	 17.85	  17.8	 6.114	 5.802	 | 17.85 max

train losses     18:	0.3003	0.3253	0.3509	0.3451	0.3809	0.3873	0.4118	0.4173	0.5993	0.5834	0.9541	0.9498	
val losses       18:	  0.37	0.3959	 0.366	0.3456	0.4825	0.5024	 0.469	0.4505	 1.124	 1.111	 1.258	 1.264	 | 0.6783 mean
                     	0.9488	 1.029	0.9497	0.8848	 1.257	 1.345	 1.191	 1.166	 2.893	 2.589	 3.494	 3.485	 | 2.08 quantile
                      	  11.3	 10.44	 2.088	 1.794	 10.22	 11.19	 2.371	 2.209	 17.62	 17.34	 6.661	  5.94	 | 17.62 max

train losses     20:	0.2854	0.3073	0.3467	0.3434	0.3707	0.3742	0.4021	0.4093	0.5862	0.5754	0.9133	0.9112	
val losses       20:	0.3659	0.3834	0.3596	0.3421	0.4766	 0.506	0.4565	0.4401	  1.09	 1.073	 1.211	 1.209	 | 0.6594 mean
                     	 0.927	 0.995	0.9325	0.8781	 1.235	 1.321	 1.142	 1.139	 2.774	 2.491	 3.446	 3.407	 | 2.052 quantile
                      	 11.88	  11.5	 2.118	 1.799	 10.85	 11.55	 2.401	  2.06	 17.45	 17.21	 6.908	 6.242	 | 17.45 max

train losses     22:	 0.279	0.2926	0.3433	0.3413	0.3641	0.3667	0.3924	0.4024	0.6008	0.5916	0.8914	0.8888	
val losses       22:	0.3549	0.3736	0.3573	  0.34	0.4818	0.5105	 0.449	0.4353	 1.092	 1.073	 1.198	 1.193	 | 0.6549 mean
                     	0.8815	0.9626	0.9229	0.8701	 1.245	  1.32	 1.123	 1.131	 2.673	 2.469	 3.432	 3.413	 | 2.056 quantile
                      	  12.4	  12.4	 2.123	 1.822	 10.97	 11.76	 2.491	 2.079	 17.07	 16.85	 7.123	 6.523	 | 17.07 max

train losses     24:	0.2707	0.2816	0.3414	0.3398	 0.361	0.3632	0.3854	0.3931	0.5788	 0.567	0.8848	0.8788	
val losses       24:	0.3479	0.3688	0.3551	0.3382	0.4757	0.5004	 0.444	0.4343	 1.095	 1.071	 1.204	 1.201	 | 0.653 mean
                     	0.8642	0.9506	0.9191	0.8663	 1.228	 1.284	  1.11	 1.117	 2.677	 2.426	  3.44	 3.424	 | 2.046 quantile
                      	 13.02	 13.18	 1.991	 1.858	 11.46	  12.0	 2.673	 2.191	 16.76	 16.25	 7.357	 6.816	 | 16.76 max

train losses     26:	0.2632	0.2746	0.3396	0.3396	 0.347	0.3496	0.3791	0.3842	 0.569	0.5559	0.9355	0.9287	
val losses       26:	0.3424	0.3688	0.3548	0.3403	0.4749	0.4952	0.4436	0.4517	 1.123	 1.087	 1.273	 1.258	 | 0.6678 mean
                     	0.8491	0.9395	0.9167	0.8676	 1.208	 1.253	 1.102	 1.136	 2.778	 2.464	 3.575	 3.552	 | 2.144 quantile
                      	  13.6	 13.81	 2.009	 1.844	 12.19	 12.39	 2.878	 2.367	 16.57	 15.94	 6.944	 6.525	 | 16.57 max

train losses     28:	0.2593	0.2683	0.3375	0.3395	0.3427	0.3443	0.3708	0.3765	0.5405	0.5343	0.9638	 0.965	
val losses       28:	0.3435	0.3591	0.3513	0.3376	0.4775	0.4965	0.4343	0.4226	 1.109	 1.072	 1.401	 1.407	 | 0.6843 mean
