train losses      0:	0.5785	0.5986	0.4086	0.3855	0.7441	0.7655	0.5287	0.5071	 1.593	 1.613	 1.495	 1.487	
val losses        0:	 2.818	 1.832	 2.935	0.6474	 1.101	 1.784	 3.564	 3.172	 1.557	 2.583	 1.436	 2.638	 | 2.172 mean
                     	 4.215	  3.15	 3.757	 1.391	 2.544	 3.441	 4.775	 4.227	 4.166	 5.824	 3.428	 5.219	 | 4.312 quantile
                      	  6.69	 5.527	 5.341	 2.932	 7.044	 8.376	 6.581	 5.748	 9.075	 9.434	 6.024	 7.093	 | 9.434 max

train losses      2:	 0.518	0.5464	0.4494	0.4182	0.6928	0.7269	0.5193	0.5133	 1.524	 1.586	 1.468	 1.481	
val losses        2:	0.7213	0.7142	0.4754	0.6418	 0.763	 0.957	0.5493	0.8453	  2.31	 1.546	 1.283	 1.651	 | 1.038 mean
                     	 1.683	 1.747	 1.215	 1.448	 1.903	  2.28	 1.342	  1.85	  5.35	 4.413	 3.013	 3.824	 | 3.073 quantile
                      	 4.098	  5.28	 2.942	 3.005	 5.786	 6.258	 2.857	 3.251	  8.69	 7.128	 4.566	 5.601	 | 8.69 max

train losses      4:	 0.472	0.5007	0.3949	0.3936	0.6301	0.6822	0.4967	0.5028	 1.406	 1.529	  1.43	 1.454	
val losses        4:	0.5437	0.7016	0.4299	0.4895	0.5802	0.8566	0.4368	0.4993	 1.527	 1.611	 1.347	 1.237	 | 0.855 mean
                     	 1.401	 1.623	 1.026	 1.189	 1.539	 2.046	 1.151	 1.298	 3.944	 4.293	  3.22	 2.859	 | 2.55 quantile
                      	 3.367	 4.546	 2.256	 2.598	 4.882	 5.763	 2.493	  2.34	  6.53	 7.331	 4.921	  3.97	 | 7.331 max

train losses      6:	0.4502	0.4812	0.3939	 0.402	 0.576	0.6541	0.4925	 0.501	 1.234	 1.415	 1.374	 1.421	
val losses        6:	0.4434	0.4632	0.3594	0.3627	0.5353	0.6535	0.4065	0.4437	 1.304	 1.257	   1.2	 1.201	 | 0.7191 mean
                     	  1.23	 1.326	0.9177	0.9514	 1.428	 1.802	 1.098	 1.179	 3.106	 3.573	 2.752	  2.78	 | 2.274 quantile
                      	  2.64	  3.68	 2.194	 2.201	 4.194	 5.325	 2.267	 2.315	 6.014	 6.277	 4.589	 3.772	 | 6.277 max

train losses      8:	0.4449	0.4814	0.4092	0.4185	0.5307	0.6344	0.5069	0.5121	 1.034	 1.243	 1.303	 1.371	
val losses        8:	0.4062	0.4587	0.3398	0.3486	0.4636	0.5974	0.3899	0.4273	 1.221	  1.15	 1.174	 1.166	 | 0.6785 mean
                     	 1.104	 1.314	0.8923	0.8988	  1.26	 1.629	 1.083	 1.119	 2.619	 3.082	 2.646	 2.727	 | 2.101 quantile
                      	 2.448	 3.279	 2.171	 2.112	 3.859	 5.115	 2.197	 2.168	 4.849	 5.438	 4.294	  3.85	 | 5.438 max

train losses     10:	0.4356	0.4692	0.4275	  0.43	0.5125	0.5947	0.5347	0.5218	0.8883	 1.035	 1.228	 1.294	
val losses       10:	0.3485	0.4033	0.3403	0.3252	0.4369	0.5137	 0.392	0.4262	0.9321	0.9125	 1.127	 1.126	 | 0.607 mean
                     	0.9748	 1.198	 0.884	0.8404	 1.168	 1.403	 1.058	 1.139	 2.173	 2.584	 2.702	 2.733	 | 1.863 quantile
                      	 2.399	 3.461	 2.291	 2.187	 3.633	 4.562	 2.165	  2.27	 3.986	 4.508	 4.054	 3.836	 | 4.562 max

train losses     12:	0.4332	0.4527	 0.435	0.4371	0.5214	0.5456	0.5448	0.5199	 0.822	0.8838	 1.165	 1.209	
val losses       12:	0.3248	0.3665	0.3284	0.3287	0.4233	0.4414	 0.385	0.4096	0.9447	0.9277	 1.126	  1.09	 | 0.5913 mean
                     	0.8892	 1.074	0.8639	 0.835	 1.098	 1.221	 1.056	 1.102	  1.97	 2.163	 2.685	 2.674	 | 1.771 quantile
                      	 2.082	 3.211	 2.278	 2.133	 3.529	 3.586	 2.145	 2.222	 3.668	 3.834	 4.004	 3.806	 | 4.004 max

train losses     14:	0.4204	0.4409	 0.433	 0.435	0.5137	0.5168	0.5338	0.5096	0.8067	0.8123	 1.119	 1.138	
val losses       14:	 0.297	0.3328	0.3174	 0.326	0.4162	0.4354	0.3898	0.3992	0.8236	0.8783	 1.105	 1.077	 | 0.5664 mean
                     	0.8245	0.9329	0.8253	0.8293	 1.092	  1.17	  1.03	 1.081	 1.771	 1.939	 2.667	 2.571	 | 1.698 quantile
                      	 1.972	 2.799	 2.238	 1.914	 3.635	 3.077	 2.411	 2.239	 3.444	 3.416	 3.764	 3.786	 | 3.786 max

train losses     16:	0.4182	0.4304	 0.433	0.4298	0.5059	0.4992	0.5157	0.5016	0.8099	0.8097	 1.104	 1.113	
val losses       16:	0.2898	0.3032	0.3206	0.3204	0.4076	0.4023	0.3812	0.3991	0.5688	0.5289	 1.049	 1.026	 | 0.4997 mean
                     	0.7986	0.8456	0.8285	  0.82	 1.122	 1.088	0.9823	 1.078	 1.435	 1.423	 2.612	 2.502	 | 1.542 quantile
                      	 2.037	 2.467	 2.358	 1.788	 3.701	 3.022	 2.397	 2.168	 2.699	 2.848	 3.574	 3.559	 | 3.701 max

train losses     18:	 0.421	0.4324	0.4359	0.4318	 0.507	0.4934	 0.516	0.4983	0.7617	0.7446	 1.078	 1.091	
val losses       18:	 0.279	0.3014	0.3145	 0.322	0.3938	0.3957	0.3744	0.4066	0.5399	0.5164	 1.083	 1.054	 | 0.4984 mean
                     	 0.773	0.8401	0.7992	 0.829	 1.075	  1.09	0.9546	 1.082	 1.366	  1.34	 2.636	 2.496	 | 1.552 quantile
                      	 1.833	 2.544	 2.364	 1.842	 3.429	 3.136	 2.446	 2.448	 2.505	 2.638	 3.611	 3.832	 | 3.832 max

train losses     20:	0.4002	 0.417	0.4179	0.4176	0.4872	0.4883	 0.488	0.4817	0.6586	0.6645	 1.079	 1.078	
val losses       20:	0.2685	0.2794	0.3136	0.3193	0.3906	0.3878	0.3657	0.3949	0.4893	0.5002	  1.07	 1.045	 | 0.4854 mean
                     	 0.746	0.7781	0.8051	0.8115	 1.034	 1.054	0.9346	 1.053	 1.261	 1.254	 2.732	 2.556	 | 1.511 quantile
                      	 1.739	 2.274	 2.329	  1.89	 3.214	 2.907	 2.262	 2.447	 2.357	  2.48	 4.059	 3.779	 | 4.059 max

train losses     22:	0.3853	0.3978	0.4064	0.4071	0.4702	0.4712	0.4748	0.4691	0.6086	0.6131	 1.062	 1.058	
val losses       22:	0.2806	0.2825	0.3155	0.3114	0.3982	0.3821	0.3579	0.3855	0.4883	0.4751	  1.07	 1.058	 | 0.4838 mean
                     	0.7907	0.7782	 0.815	0.7964	  1.03	0.9993	0.9042	 1.024	 1.221	 1.207	 2.865	 2.769	 | 1.503 quantile
                      	 1.863	 2.303	  2.46	 1.826	 2.761	 2.644	 2.166	 2.426	 2.261	 2.546	 4.186	  3.98	 | 4.186 max

train losses     24:	0.3682	0.3769	0.3992	0.3989	0.4576	0.4602	0.4621	0.4557	0.6069	0.6084	 1.047	 1.044	
val losses       24:	0.2771	0.2753	0.3097	0.3116	0.3967	0.4125	0.3526	 0.378	0.5518	 0.518	 1.077	 1.067	 | 0.4939 mean
                     	0.7825	 0.772	0.7973	0.8044	0.9979	 1.034	0.8977	0.9969	 1.341	 1.274	 2.874	 2.825	 | 1.548 quantile
                      	 2.006	  2.21	 2.353	 1.792	 2.833	 2.588	 2.252	 2.426	 2.478	 2.833	 4.228	 3.959	 | 4.228 max

train losses     26:	0.3617	0.3707	0.3899	0.3932	0.4436	0.4473	0.4538	0.4482	0.6034	0.6002	 1.052	 1.041	
val losses       26:	0.2735	0.2709	0.3063	0.3094	0.3687	0.3709	0.3542	0.3754	 0.546	0.5035	 1.084	 1.064	 | 0.4856 mean
                     	0.7876	0.7453	0.7797	0.7963	0.9751	0.9865	0.9005	0.9763	 1.314	 1.263	 2.886	 2.758	 | 1.523 quantile
                      	 1.828	 1.882	 2.366	 1.701	 2.841	 2.818	  2.38	 2.195	 2.443	 2.612	 4.257	 4.028	 | 4.257 max

train losses     28:	0.3604	 0.363	0.3838	 0.386	0.4276	0.4302	 0.442	0.4374	0.6001	0.5981	 1.025	 1.018	
val losses       28:	0.2654	0.2618	0.3049	0.3084	0.3584	0.3542	0.3452	0.3685	0.5198	0.5008	 1.085	 1.065	 | 0.4782 mean
                     	0.7544	0.7281	0.7758	0.7902	 0.923	0.9565	0.8989	0.9542	 1.324	 1.248	 2.613	 2.543	 | 1.532 quantile
                      	 1.844	 2.105	 2.376	  1.73	 2.448	 2.265	 2.364	  2.16	 2.081	  2.45	 3.937	 3.796	 | 3.937 max

train losses     30:	0.3484	0.3557	0.3801	0.3818	0.4153	0.4217	0.4327	  0.43	0.6021	 0.591	0.9761	0.9751	
val losses       30:	0.2594	0.2574	0.3015	0.3098	0.3511	0.3473	0.3451	0.3676	0.5018	 0.475	  1.12	 1.091	 | 0.4772 mean
                     	0.7214	0.7107	0.7678	0.8007	0.9171	0.9382	0.8847	0.9538	 1.283	 1.161	  2.62	 2.569	 | 1.564 quantile
                      	 1.691	 1.951	 2.288	 1.738	 2.644	 2.363	  2.28	  2.14	 2.219	 2.374	 4.064	 4.041	 | 4.064 max

train losses     32:	0.3408	0.3455	0.3759	0.3792	0.4111	0.4181	0.4257	0.4224	0.5576	 0.556	0.9483	0.9524	
val losses       32:	0.2602	0.2554	0.3006	0.3077	0.3479	0.3475	0.3394	0.3636	0.4593	0.4379	 1.116	 1.089	 | 0.4687 mean
                     	0.7307	0.7049	0.7537	0.7899	0.9155	0.9327	0.8696	0.9456	 1.187	 1.073	 2.628	 2.555	 | 1.555 quantile
                      	 1.753	 1.936	 2.296	 1.715	 2.514	 2.366	 2.192	 2.098	 2.052	  2.33	 3.758	 3.634	 | 3.758 max

train losses     34:	0.3327	0.3397	0.3719	0.3742	0.4059	0.4147	0.4178	0.4154	0.5325	 0.531	 0.933	0.9347	
val losses       34:	0.2489	0.2445	0.3002	0.3077	0.3419	0.3397	0.3378	0.3626	0.4634	0.4435	 1.144	 1.116	 | 0.4709 mean
                     	0.7045	0.6896	0.7588	0.7863	0.8861	0.9136	0.8551	0.9541	   1.2	 1.066	 2.642	 2.594	 | 1.591 quantile
                      	 1.748	 2.147	 2.279	 1.682	 2.462	 2.206	 2.402	 2.043	 2.127	 2.343	 3.762	 3.494	 | 3.762 max

train losses     36:	0.3263	0.3342	0.3683	0.3696	0.3944	0.4017	0.4139	0.4102	0.5279	0.5259	0.9214	0.9225	
