train losses      0:	0.6165	0.6112	0.3937	0.3938	0.7556	0.7798	 0.508	0.5267	 1.603	 1.617	 1.487	 1.472	
val losses        0:	 1.496	0.7763	0.6865	0.6547	 0.842	0.8665	0.8308	 0.675	 1.357	 1.424	 2.157	  1.78	 | 1.129 mean
                     	 2.493	 1.958	 1.529	 1.514	 2.044	 2.256	 1.868	 1.683	 3.786	  3.95	 5.735	 5.051	 | 3.181 quantile
                      	 4.402	 5.907	 3.569	 3.522	 4.388	 4.306	 3.853	  3.48	 7.151	 7.372	 9.591	 8.851	 | 9.591 max

train losses      2:	0.5573	0.5668	0.3869	0.3831	0.7347	0.7592	0.4965	 0.505	  1.57	 1.585	 1.456	 1.456	
val losses        2:	0.4666	 0.708	0.4916	0.4322	0.5935	0.6377	0.5267	0.4923	 1.292	 1.363	 1.674	 1.678	 | 0.863 mean
                     	 1.433	 1.925	 1.237	 1.168	 1.737	 1.803	 1.488	 1.431	 3.764	 3.789	  4.81	 4.845	 | 2.906 quantile
                      	  4.74	 6.143	  3.12	 2.749	 3.853	 3.599	 3.097	 3.343	 5.983	 6.964	 7.761	 7.853	 | 7.853 max

train losses      4:	0.5294	0.5348	0.3767	0.3764	0.7159	 0.733	0.4934	 0.501	 1.518	  1.53	  1.43	 1.443	
val losses        4:	0.4585	0.5986	0.4571	0.4368	0.5651	0.5999	0.4968	0.4869	 1.205	 1.306	 1.649	 1.667	 | 0.8272 mean
                     	 1.318	 1.698	 1.187	 1.157	 1.691	 1.721	 1.439	 1.438	 3.511	 3.653	 4.683	 4.828	 | 2.821 quantile
                      	 3.526	 4.331	 2.879	 2.827	  3.81	 3.485	   3.1	 3.209	 5.906	 6.575	 7.853	 7.766	 | 7.853 max

train losses      6:	0.5253	0.5286	0.3965	0.3967	0.7016	0.7161	0.5115	0.5206	 1.421	  1.43	 1.398	 1.423	
val losses        6:	0.4214	0.5239	0.4418	0.4254	 0.526	0.5674	0.4851	0.4809	 1.082	 1.171	 1.602	 1.645	 | 0.781 mean
                     	 1.237	  1.51	 1.164	 1.149	 1.574	  1.65	 1.435	 1.408	 3.209	 3.285	 4.617	 4.787	 | 2.663 quantile
                      	 3.274	 3.785	 2.931	 2.787	 3.779	 3.352	 3.087	 3.119	 5.447	 5.682	 7.534	 7.761	 | 7.761 max

train losses      8:	0.5371	0.5379	0.4262	0.4306	0.6958	0.7008	0.5407	0.5501	 1.284	 1.294	 1.361	 1.396	
val losses        8:	0.4242	0.5239	0.4388	0.4314	0.4939	0.5347	0.4864	0.4835	0.9636	 1.058	 1.547	 1.604	 | 0.7492 mean
                     	 1.248	 1.474	 1.153	 1.157	 1.491	 1.552	 1.418	 1.424	  2.91	  2.96	 4.475	  4.68	 | 2.525 quantile
                      	 3.222	 3.732	 2.997	 2.919	 3.387	 3.021	 3.025	 3.092	 4.552	 4.987	 7.418	 7.652	 | 7.652 max

train losses     10:	0.5549	0.5529	0.4539	0.4671	0.6957	0.6881	0.5683	0.5778	 1.145	  1.16	 1.329	 1.375	
val losses       10:	0.4156	0.5129	0.4344	0.4376	0.4714	0.5035	 0.482	0.4815	0.8069	 0.913	 1.479	 1.552	 | 0.7075 mean
                     	 1.215	 1.401	 1.145	 1.168	 1.401	 1.435	 1.405	 1.411	 2.406	 2.508	 4.168	 4.501	 | 2.31 quantile
                      	 3.011	 3.734	 2.837	 2.844	 3.267	 2.817	 2.998	 3.012	 3.674	 4.298	 7.069	 7.369	 | 7.369 max

