train losses      0:	0.5597	0.5922	0.3401	0.3278	0.7168	0.7589	0.4606	0.4696	  1.59	 1.604	 1.498	 1.491	
val losses        0:	0.4329	0.4034	0.2825	0.2816	0.5887	0.5961	0.3618	0.3769	 1.478	 1.473	 1.027	 1.029	 | 0.6943 mean
                     	 1.369	 1.218	0.7251	0.7599	 1.794	 1.703	0.9502	0.9705	 4.622	 4.435	 3.412	 3.465	 | 2.437 quantile
                      	 5.639	 5.428	 2.176	  2.08	 4.963	 5.119	 3.199	 2.792	 9.198	  9.39	 5.552	 5.697	 | 9.39 max

train losses      2:	0.5606	0.5907	0.3355	0.3274	0.7169	 0.758	0.4603	0.4685	 1.588	 1.602	 1.496	 1.491	
val losses        2:	0.4443	0.4109	0.2806	 0.282	0.5879	0.5951	0.3628	0.3743	 1.474	  1.47	 1.034	 1.036	 | 0.696 mean
                     	 1.368	 1.238	0.7324	0.7633	 1.791	 1.691	0.9546	0.9744	 4.604	  4.44	 3.344	 3.436	 | 2.464 quantile
                      	 5.546	 5.351	 2.245	 2.058	 4.957	 5.141	 3.176	 2.826	 9.278	 9.435	 5.428	 5.772	 | 9.435 max

train losses      4:	0.5743	0.5989	 0.341	0.3336	0.7029	0.7439	0.4614	0.4701	 1.561	 1.565	 1.497	 1.493	
val losses        4:	0.4414	0.4778	0.2965	0.2907	 0.563	0.5787	0.3625	0.3781	  1.42	 1.411	 1.031	 1.032	 | 0.6902 mean
                     	 1.393	 1.345	 0.764	 0.769	  1.75	  1.63	0.9533	 0.978	 4.573	 4.489	 3.382	 3.424	 | 2.402 quantile
                      	 5.561	 5.401	 2.482	 2.025	 4.552	 5.009	 3.238	 3.041	 9.083	 8.925	 5.364	 5.718	 | 9.083 max

train losses      6:	0.6086	0.7128	0.3844	0.3483	0.5829	0.6414	0.4699	0.5024	 1.406	 1.345	 1.506	  1.51	
val losses        6:	0.4877	0.5606	0.3371	 0.304	0.4333	0.4581	0.4124	0.4621	 1.205	 1.128	 1.063	 1.084	 | 0.6613 mean
