train losses      0:	 0.681	0.7284	0.5504	0.5699	0.8289	0.8452	0.6472	0.6498	 1.673	 1.646	 1.567	 1.511	
val losses        0:	0.6818	0.7138	0.5157	0.5383	0.8373	0.8526	0.6707	0.6247	 1.613	 1.614	 1.611	  1.57	 | 0.9869 mean
                     	 1.995	 2.032	 1.359	 1.369	  2.35	  2.43	 1.722	 1.666	 4.377	 4.479	  4.39	 4.369	 | 3.102 quantile
                      	 18.55	 9.284	 4.518	 8.294	 7.392	  19.8	 6.461	 10.39	 13.38	 13.52	 10.48	  10.4	 | 19.8 max

train losses      5:	0.5929	0.6405	 0.445	0.4729	0.7744	0.7975	0.5659	0.5617	 1.629	 1.622	 1.508	 1.484	
val losses        5:	0.6104	0.6524	0.4314	0.4626	0.7885	0.8137	0.5631	0.5545	  1.58	 1.595	 1.565	 1.547	 | 0.9303 mean
                     	 1.797	 1.863	 1.123	  1.18	 2.258	 2.341	  1.49	 1.477	 4.295	 4.427	 4.336	 4.325	 | 3.026 quantile
                      	 19.72	 8.578	 3.818	 7.441	 6.928	 15.41	 5.499	 7.088	 13.27	 13.46	 10.49	 10.01	 | 19.72 max

train losses     10:	0.5549	0.5881	0.3983	0.4159	0.7433	0.7733	0.5244	 0.523	 1.611	  1.61	 1.483	 1.472	
val losses       10:	0.5762	0.5995	  0.39	0.4087	0.7591	0.7899	0.5194	0.5193	 1.564	 1.582	 1.543	 1.534	 | 0.8987 mean
                     	 1.727	 1.757	 1.018	 1.051	 2.216	   2.3	 1.391	 1.401	 4.253	 4.394	 4.299	 4.304	 | 2.99 quantile
                      	 20.34	 8.103	 3.499	  6.61	 6.723	 12.07	  4.91	 4.819	 13.12	  13.3	 10.28	 10.01	 | 20.34 max

train losses     15:	0.5333	0.5565	0.3735	0.3812	 0.725	 0.759	0.4996	0.5017	 1.601	 1.602	 1.472	 1.465	
val losses       15:	0.5555	0.5682	0.3678	0.3765	0.7418	0.7759	0.4937	0.4994	 1.555	 1.574	 1.533	 1.526	 | 0.8806 mean
                     	 1.681	 1.688	0.9628	0.9718	 2.188	 2.276	 1.337	 1.355	 4.224	 4.377	  4.29	 4.286	 | 2.971 quantile
                      	 20.38	 7.729	 3.435	 5.762	 6.587	 9.306	 4.699	 4.403	  13.0	 13.18	 10.19	 10.01	 | 20.38 max

train losses     20:	0.5183	0.5363	0.3591	  0.36	 0.714	0.7502	0.4842	0.4881	 1.595	 1.597	 1.466	 1.461	
val losses       20:	0.5409	0.5488	 0.355	0.3569	0.7315	0.7673	 0.478	0.4866	  1.55	  1.57	 1.529	 1.521	 | 0.8695 mean
                     	 1.648	 1.646	0.9321	0.9255	 2.168	 2.263	 1.306	 1.329	 4.209	 4.357	 4.283	 4.271	 | 2.958 quantile
                      	 20.12	 9.616	 3.381	 5.005	  6.47	 6.992	 4.515	 4.388	 12.94	 13.11	 10.14	 10.01	 | 20.12 max

train losses     25:	0.5074	0.5225	0.3503	 0.347	0.7073	0.7447	0.4743	0.4792	  1.59	 1.594	 1.462	 1.458	
val losses       25:	  0.53	0.5361	0.3472	0.3451	0.7252	0.7618	 0.468	0.4782	 1.546	 1.567	 1.526	 1.518	 | 0.8623 mean
                     	 1.622	 1.609	0.9159	0.8982	 2.157	 2.251	 1.288	 1.312	 4.204	 4.348	 4.287	 4.261	 | 2.949 quantile
                      	 19.72	 11.61	 3.343	 4.362	 6.372	 6.907	 4.367	 4.353	 12.91	 13.04	 10.09	  10.0	 | 19.72 max

train losses     30:	0.4991	0.5128	0.3447	 0.339	 0.703	 0.741	 0.468	0.4731	 1.587	 1.592	  1.46	 1.456	
val losses       30:	0.5217	0.5271	0.3422	0.3379	0.7211	0.7581	0.4616	0.4725	 1.543	 1.565	 1.524	 1.516	 | 0.8576 mean
                     	 1.599	 1.588	0.9031	0.8804	  2.15	 2.246	 1.279	   1.3	 4.196	 4.341	 4.287	 4.262	 | 2.942 quantile
                      	 19.26	  13.4	 3.357	 3.822	 6.354	  6.86	 4.262	 4.308	 12.88	 12.99	 10.06	 9.995	 | 19.26 max

train losses     35:	0.4926	0.5058	0.3411	 0.334	0.7004	0.7386	 0.464	 0.469	 1.585	 1.591	 1.459	 1.455	
val losses       35:	0.5151	0.5206	0.3389	0.3334	0.7185	0.7557	0.4575	0.4688	 1.542	 1.564	 1.523	 1.514	 | 0.8543 mean
                     	 1.577	 1.565	0.8966	0.8698	 2.143	 2.238	 1.275	 1.292	 4.191	 4.345	 4.289	 4.257	 | 2.938 quantile
                      	 18.79	 15.04	 3.375	 3.367	 6.335	 6.824	  4.24	 4.261	 12.85	 12.94	 10.03	 9.987	 | 18.79 max

train losses     40:	0.4873	0.5007	0.3386	0.3309	0.6987	0.7369	0.4614	0.4663	 1.584	  1.59	 1.458	 1.454	
val losses       40:	0.5097	0.5158	0.3368	0.3304	0.7167	0.7542	0.4549	0.4663	  1.54	 1.564	 1.522	 1.513	 | 0.8521 mean
                     	 1.563	 1.554	0.8913	0.8642	 2.141	 2.234	  1.27	 1.285	  4.19	 4.343	 4.289	 4.255	 | 2.935 quantile
                      	 18.34	 16.55	 3.395	 3.105	 6.316	 6.797	 4.212	 4.216	 12.83	  12.9	 10.01	 9.979	 | 18.34 max

train losses     45:	 0.483	 0.497	0.3369	0.3288	0.6976	0.7358	0.4597	0.4645	 1.583	 1.589	 1.457	 1.453	
val losses       45:	0.5052	0.5123	0.3353	0.3284	0.7156	0.7534	0.4533	0.4646	  1.54	 1.563	 1.522	 1.513	 | 0.8505 mean
                     	 1.551	 1.537	0.8881	0.8608	 2.137	 2.232	 1.268	 1.281	 4.189	 4.343	 4.289	 4.254	 | 2.931 quantile
                      	 17.93	 17.91	 3.414	 3.102	 6.299	 6.776	 4.182	 4.174	 12.81	 12.87	 9.993	 9.971	 | 17.93 max

train losses     50:	0.4793	0.4942	0.3357	0.3273	0.6969	 0.735	0.4586	0.4632	 1.582	 1.589	 1.456	 1.452	
val losses       50:	0.5015	0.5096	0.3342	 0.327	0.7148	0.7529	0.4522	0.4634	 1.539	 1.563	 1.521	 1.512	 | 0.8493 mean
                     	 1.537	 1.525	0.8865	0.8582	 2.135	 2.233	 1.268	  1.28	 4.192	  4.34	 4.288	 4.254	 | 2.93 quantile
                      	 17.58	 19.13	  3.43	 3.098	 6.284	 6.761	 4.151	 4.137	 12.79	 12.85	 9.976	 9.962	 | 19.13 max

train losses     55:	0.4763	0.4921	0.3347	0.3263	0.6964	0.7344	0.4578	0.4623	 1.581	 1.589	 1.456	 1.452	
val losses       55:	0.4983	0.5077	0.3334	 0.326	0.7142	0.7526	0.4515	0.4627	 1.539	 1.563	 1.521	 1.512	 | 0.8484 mean
                     	 1.522	 1.516	0.8847	0.8568	 2.134	 2.232	 1.266	 1.278	 4.189	 4.339	 4.285	 4.255	 | 2.928 quantile
                      	 17.28	 20.23	 3.444	 3.096	 6.271	 6.749	 4.122	 4.105	 12.77	 12.83	  9.96	 9.952	 | 20.23 max

train losses     60:	0.4737	0.4906	 0.334	0.3256	 0.696	 0.734	0.4572	0.4617	 1.581	 1.588	 1.456	 1.452	
val losses       60:	0.4956	0.5062	0.3328	0.3253	0.7138	0.7523	 0.451	0.4621	 1.539	 1.563	 1.521	 1.512	 | 0.8477 mean
                     	 1.509	 1.509	0.8831	0.8556	 2.134	 2.231	 1.266	 1.278	 4.189	 4.341	 4.286	 4.257	 | 2.927 quantile
                      	 17.04	 21.22	 3.456	 3.095	 6.263	  6.74	 4.095	 4.077	 12.75	 12.82	 9.945	 9.943	 | 21.22 max

train losses     65:	0.4716	0.4894	0.3335	 0.325	0.6958	0.7336	0.4568	0.4612	 1.581	 1.588	 1.455	 1.451	
val losses       65:	0.4933	 0.505	0.3323	0.3247	0.7134	0.7521	0.4506	0.4617	 1.538	 1.563	  1.52	 1.511	 | 0.8472 mean
                     	 1.499	 1.502	0.8815	0.8548	 2.133	  2.23	 1.266	 1.278	 4.188	 4.339	 4.285	 4.255	 | 2.925 quantile
                      	 16.85	 22.12	 3.465	 3.096	 6.272	 6.733	 4.071	 4.054	 12.73	 12.81	 9.932	 9.933	 | 22.12 max

train losses     70:	0.4699	0.4885	 0.333	0.3246	0.6956	0.7334	0.4565	0.4608	 1.581	 1.588	 1.455	 1.451	
val losses       70:	0.4915	0.5041	 0.332	0.3243	0.7132	 0.752	0.4503	0.4614	 1.538	 1.563	  1.52	 1.511	 | 0.8468 mean
                     	 1.491	 1.498	  0.88	0.8544	  2.13	 2.228	 1.264	 1.279	 4.189	  4.34	 4.282	 4.256	 | 2.924 quantile
                      	 16.69	 22.92	 3.472	 3.097	 6.277	 6.727	 4.049	 4.034	 12.72	 12.81	 9.919	 9.924	 | 22.92 max

train losses     75:	0.4685	0.4878	0.3327	0.3242	0.6954	0.7331	0.4562	0.4605	 1.581	 1.588	 1.455	 1.451	
val losses       75:	0.4899	0.5034	0.3317	0.3239	 0.713	0.7518	  0.45	0.4612	 1.539	 1.563	  1.52	 1.511	 | 0.8465 mean
                     	 1.487	 1.498	0.8788	 0.853	 2.131	 2.229	 1.265	 1.276	 4.185	 4.342	  4.28	 4.255	 | 2.923 quantile
                      	 16.57	 23.64	 3.477	 3.099	  6.28	 6.723	  4.03	 4.018	  12.7	 12.81	 9.908	 9.914	 | 23.64 max

train losses     80:	0.4674	0.4872	0.3324	 0.324	0.6953	 0.733	 0.456	0.4603	 1.581	 1.588	 1.455	 1.451	
val losses       80:	0.4886	0.5028	0.3315	0.3236	0.7128	0.7517	0.4498	 0.461	 1.539	 1.563	  1.52	 1.511	 | 0.8462 mean
                     	 1.481	 1.495	0.8787	0.8522	 2.128	 2.228	 1.264	 1.276	 4.185	 4.343	 4.282	 4.256	 | 2.923 quantile
                      	 16.48	 24.29	  3.48	 3.102	 6.281	 6.721	 4.029	 4.004	 12.69	 12.81	 9.897	 9.904	 | 24.29 max

train losses     85:	0.4665	0.4867	0.3322	0.3237	0.6952	0.7328	0.4558	0.4601	 1.581	 1.588	 1.455	 1.451	
val losses       85:	0.4876	0.5023	0.3313	0.3233	0.7127	0.7516	0.4496	0.4609	 1.539	 1.563	  1.52	 1.511	 | 0.8459 mean
                     	 1.476	 1.494	0.8779	0.8513	 2.127	 2.227	 1.264	 1.276	 4.185	 4.345	 4.284	 4.256	 | 2.922 quantile
